year,month,season,state,region,avg_temp_c,max_temp_c,min_temp_c,rainfall_mm,humidity_pct,wind_speed_kmh,sunshine_hrs,heat_index,temp_anomaly_c,el_nino_flag,drought_flag
2007,3,Summer,Punjab,North,20.03,37.17,7.52,1.46,54.19,6.8,5.32,24.99,-2.9,0,0
2007,4,Summer,Punjab,North,30.25,43.81,15.6,0.19,30.93,6.34,6.86,29.06,0.55,0,1
2007,5,Summer,Punjab,North,34.88,45.4,24.0,0.53,23.02,6.77,6.61,33.3,-0.17,0,0
2007,6,Monsoon,Punjab,North,36.64,49.99,27.01,3.42,34.4,6.91,6.13,38.48,0.62,0,0
2007,7,Monsoon,Punjab,North,35.15,42.95,27.84,1.88,47.16,5.87,5.63,39.93,1.29,0,1
2007,8,Monsoon,Punjab,North,33.01,41.4,26.22,3.86,56.98,5.76,5.32,38.49,0.89,0,0
2007,9,Monsoon,Punjab,North,31.12,39.72,21.38,1.5,50.6,4.21,4.92,32.94,1.34,0,1
2007,10,Post-Monsoon,Punjab,North,25.67,36.77,15.74,0.08,29.07,4.9,5.03,25.64,-0.02,0,1
2007,11,Post-Monsoon,Punjab,North,20.64,33.56,11.14,0.21,30.41,4.68,3.56,24.53,0.68,0,0
2007,12,Winter,Punjab,North,13.7,26.38,3.09,0.1,39.43,5.87,3.07,29.5,-1.21,0,1
2008,1,Winter,Punjab,North,11.54,24.83,-0.2,0.62,40.34,5.8,3.14,32.49,-1.44,0,0
2008,2,Winter,Punjab,North,14.84,33.58,2.27,0.19,35.95,6.59,4.09,27.71,-1.53,0,1
2008,3,Summer,Punjab,North,25.46,37.57,14.24,0.0,19.04,5.62,5.61,25.15,2.53,0,1
2008,4,Summer,Punjab,North,27.93,43.72,13.96,1.27,33.86,7.49,6.28,27.24,-1.77,0,0
2008,5,Summer,Punjab,North,33.39,45.34,23.58,2.16,29.35,6.05,6.31,32.39,-1.66,0,0
2008,6,Monsoon,Punjab,North,33.3,42.51,25.13,6.97,54.37,6.41,5.26,38.29,-2.72,0,0
2008,7,Monsoon,Punjab,North,31.96,40.33,25.57,5.0,64.69,5.44,5.07,38.46,-1.9,0,0
2008,8,Monsoon,Punjab,North,29.03,35.87,24.03,9.87,77.93,4.79,4.89,34.38,-3.09,0,0
2008,9,Monsoon,Punjab,North,27.27,34.87,20.44,3.74,70.86,4.14,5.46,29.4,-2.51,0,0
2008,10,Post-Monsoon,Punjab,North,25.05,34.95,15.15,0.34,56.77,4.75,4.5,26.01,-0.64,0,0
2008,11,Post-Monsoon,Punjab,North,19.63,32.75,7.82,0.06,43.01,5.11,3.78,25.38,-0.33,0,1
2008,12,Winter,Punjab,North,15.73,27.53,6.28,0.19,47.9,5.36,2.76,28.12,0.82,0,0
2009,1,Winter,Punjab,North,14.27,27.41,4.82,0.72,51.87,5.04,2.97,29.91,1.29,1,0
2009,2,Winter,Punjab,North,16.85,29.82,6.96,0.83,44.87,5.87,4.36,27.0,0.48,1,0
2009,3,Summer,Punjab,North,22.51,34.38,8.74,1.13,36.24,5.69,5.29,24.91,-0.42,1,0
2009,4,Summer,Punjab,North,27.85,43.77,13.02,0.87,31.7,7.56,6.47,27.07,-1.85,1,0
2009,5,Summer,Punjab,North,34.88,46.71,21.54,0.47,19.96,6.8,7.09,32.91,-0.17,1,1
2009,6,Monsoon,Punjab,North,36.85,48.21,25.62,0.8,20.11,8.42,7.24,35.23,0.83,1,1
2009,7,Monsoon,Punjab,North,35.73,45.64,27.53,3.57,43.21,5.26,5.83,39.74,1.87,1,1
2009,8,Monsoon,Punjab,North,33.56,42.82,26.03,3.66,53.4,5.36,5.04,38.56,1.44,1,0
2009,9,Monsoon,Punjab,North,29.74,38.92,21.09,2.36,54.8,4.14,5.3,31.42,-0.04,1,0
2009,10,Post-Monsoon,Punjab,North,25.64,37.34,14.09,0.09,35.13,4.64,4.81,25.84,-0.05,1,1
2009,11,Post-Monsoon,Punjab,North,19.11,31.5,7.93,0.2,36.75,4.9,3.29,25.3,-0.85,1,0
2009,12,Winter,Punjab,North,14.9,27.16,4.53,0.0,30.78,4.75,3.0,26.5,-0.01,1,1
2010,1,Winter,Punjab,North,13.47,25.67,2.6,0.19,31.94,4.79,2.38,27.88,0.49,0,1
2010,2,Winter,Punjab,North,16.98,33.09,5.47,0.42,38.09,5.94,4.09,26.43,0.61,0,1
2010,3,Summer,Punjab,North,26.05,40.2,12.63,0.07,24.58,5.83,5.56,25.68,3.12,0,1
2010,4,Summer,Punjab,North,32.34,44.86,19.29,0.03,16.08,7.09,6.35,30.12,2.64,0,1
2010,5,Summer,Punjab,North,35.79,48.87,23.41,0.19,17.3,8.42,7.05,33.6,0.74,0,1
2010,6,Monsoon,Punjab,North,35.98,47.45,23.43,2.21,29.72,6.37,6.75,36.06,-0.04,0,0
2010,7,Monsoon,Punjab,North,32.81,43.32,25.23,7.58,59.29,6.44,4.92,38.79,-1.05,0,0
2010,8,Monsoon,Punjab,North,30.48,37.92,23.73,4.19,72.09,5.9,4.8,36.81,-1.64,0,0
2010,9,Monsoon,Punjab,North,28.19,36.16,19.4,5.23,69.66,4.25,4.84,30.99,-1.59,0,0
2010,10,Post-Monsoon,Punjab,North,25.46,34.79,14.11,0.11,56.32,4.64,4.43,26.32,-0.23,0,1
2010,11,Post-Monsoon,Punjab,North,19.76,30.63,9.36,0.01,42.67,4.64,3.71,25.34,-0.2,0,1
2010,12,Winter,Punjab,North,13.23,24.51,3.18,0.66,46.54,4.43,3.02,31.12,-1.68,0,0
2011,1,Winter,Punjab,North,11.42,22.89,-0.02,0.05,44.44,5.22,2.88,33.6,-1.56,0,1
2011,2,Winter,Punjab,North,15.64,28.05,5.51,1.01,52.3,5.51,3.43,28.2,-0.73,0,0
2011,3,Summer,Punjab,North,22.67,38.12,9.83,0.23,34.95,6.05,5.4,24.89,-0.26,0,1
2011,4,Summer,Punjab,North,27.58,42.5,15.46,0.73,30.15,5.83,6.22,26.81,-2.12,0,0
2011,5,Summer,Punjab,North,35.82,46.84,24.1,0.49,21.75,6.88,7.03,34.24,0.77,0,1
2011,6,Monsoon,Punjab,North,34.86,44.52,24.3,4.01,41.83,7.74,6.16,37.51,-1.16,0,0
2011,7,Monsoon,Punjab,North,32.88,42.22,26.21,4.04,57.03,6.59,5.02,38.2,-0.98,0,0
2011,8,Monsoon,Punjab,North,30.31,41.89,24.13,7.21,72.79,5.58,4.63,36.55,-1.81,0,0
2011,9,Monsoon,Punjab,North,28.22,33.79,20.62,4.56,73.82,3.71,4.88,31.67,-1.56,0,0
2011,10,Post-Monsoon,Punjab,North,25.33,34.47,13.9,0.01,47.72,4.1,4.64,26.04,-0.36,0,1
2011,11,Post-Monsoon,Punjab,North,20.49,31.08,8.96,0.07,46.06,4.5,3.56,25.15,0.53,0,1
2011,12,Winter,Punjab,North,14.3,27.33,5.77,0.08,37.95,4.39,3.11,28.59,-0.61,0,1
2012,1,Winter,Punjab,North,11.49,22.24,1.76,0.81,48.72,5.18,2.99,34.15,-1.49,0,0
2012,2,Winter,Punjab,North,13.74,27.68,1.3,0.14,42.1,6.26,4.03,29.9,-2.63,0,1
2012,3,Summer,Punjab,North,21.63,37.8,8.36,0.11,25.25,6.91,5.41,24.15,-1.3,0,1
2012,4,Summer,Punjab,North,28.27,39.17,18.09,1.15,32.47,5.44,6.05,27.42,-1.43,0,0
2012,5,Summer,Punjab,North,34.04,47.19,19.1,0.07,18.23,7.31,7.1,31.85,-1.01,0,1
2012,6,Monsoon,Punjab,North,38.03,47.42,27.4,0.39,19.12,7.52,6.99,36.51,2.01,0,1
2012,7,Monsoon,Punjab,North,35.72,47.75,27.74,3.16,43.92,7.27,5.76,39.98,1.86,0,1
2012,8,Monsoon,Punjab,North,32.51,43.54,25.7,3.79,56.79,6.62,4.49,37.27,0.39,0,0
2012,9,Monsoon,Punjab,North,28.87,39.3,17.92,4.65,62.43,6.34,5.05,31.18,-0.91,0,0
2012,10,Post-Monsoon,Punjab,North,24.25,36.7,13.24,0.28,45.07,5.36,4.77,25.47,-1.44,0,0
2012,11,Post-Monsoon,Punjab,North,18.55,31.1,7.97,0.04,41.53,5.47,3.61,25.79,-1.41,0,1
2012,12,Winter,Punjab,North,13.91,27.77,4.25,0.54,44.38,6.01,2.65,29.98,-1.0,0,0
2013,1,Winter,Punjab,North,11.15,24.43,-0.97,0.57,45.06,5.54,2.92,34.18,-1.83,0,0
2013,2,Winter,Punjab,North,15.4,26.68,3.99,2.85,58.16,6.3,3.45,28.12,-0.97,0,0
2013,3,Summer,Punjab,North,21.78,34.45,5.57,0.48,45.02,6.23,5.35,25.01,-1.15,0,1
2013,4,Summer,Punjab,North,28.51,39.66,14.9,0.2,31.69,7.27,6.18,27.57,-1.19,0,1
2013,5,Summer,Punjab,North,35.16,48.44,20.04,0.13,16.22,9.18,7.23,32.83,0.11,0,1
2013,6,Monsoon,Punjab,North,35.83,48.05,22.6,3.53,36.33,6.77,6.03,37.63,-0.19,0,0
2013,7,Monsoon,Punjab,North,33.49,42.65,26.6,6.2,57.4,6.05,5.12,39.81,-0.37,0,0
2013,8,Monsoon,Punjab,North,29.35,36.06,23.84,9.5,76.85,5.72,4.65,34.99,-2.77,0,0
2013,9,Monsoon,Punjab,North,28.81,36.55,21.3,0.9,62.51,4.43,5.21,31.09,-0.97,0,1
2013,10,Post-Monsoon,Punjab,North,26.16,35.56,15.33,0.87,53.06,4.25,3.91,26.81,0.47,0,0
2013,11,Post-Monsoon,Punjab,North,18.26,29.42,8.74,0.29,42.87,5.47,3.72,25.99,-1.7,0,0
2013,12,Winter,Punjab,North,14.04,27.0,2.75,0.13,41.46,5.36,2.86,29.45,-0.87,0,1
2014,1,Winter,Punjab,North,12.54,24.57,1.81,0.92,47.77,5.11,2.87,32.28,-0.44,0,0
2014,2,Winter,Punjab,North,14.76,26.33,3.31,0.74,45.16,4.93,3.46,29.04,-1.61,0,0
2014,3,Summer,Punjab,North,20.5,34.26,8.89,1.27,45.03,6.52,4.86,25.15,-2.43,0,0
2014,4,Summer,Punjab,North,26.67,42.42,14.07,1.55,36.02,7.45,6.35,26.46,-3.03,0,0
2014,5,Summer,Punjab,North,32.7,46.02,20.56,0.85,29.56,7.49,6.77,31.58,-2.35,0,0
2014,6,Monsoon,Punjab,North,38.07,47.91,27.0,1.42,25.0,9.36,6.77,38.01,2.05,0,1
2014,7,Monsoon,Punjab,North,34.92,45.04,27.82,3.05,43.2,6.16,5.22,38.06,1.06,0,1
2014,8,Monsoon,Punjab,North,33.88,41.58,25.75,1.27,43.54,5.98,5.79,36.16,1.76,0,1
2014,9,Monsoon,Punjab,North,27.27,35.34,19.5,10.16,72.53,4.72,4.82,29.57,-2.51,0,0
2014,10,Post-Monsoon,Punjab,North,24.41,34.15,14.65,0.22,57.07,4.64,4.3,25.56,-1.28,0,1
2014,11,Post-Monsoon,Punjab,North,18.45,30.24,7.7,0.21,44.87,5.72,3.8,25.93,-1.51,0,0
2014,12,Winter,Punjab,North,12.81,27.22,2.82,0.25,43.62,5.18,2.62,31.34,-2.1,0,0
2015,1,Winter,Punjab,North,11.89,23.19,3.0,0.88,50.7,5.15,2.53,33.62,-1.09,1,0
2015,2,Winter,Punjab,North,16.46,29.86,5.07,1.76,50.13,5.62,3.68,27.4,0.09,1,0
2015,3,Summer,Punjab,North,19.56,36.33,6.98,3.71,60.32,6.34,4.7,24.61,-3.37,1,0
2015,4,Summer,Punjab,North,26.98,40.42,15.34,1.33,47.78,6.19,5.78,27.27,-2.72,1,0
2015,5,Summer,Punjab,North,33.53,45.7,19.97,0.68,27.55,7.06,7.12,32.3,-1.52,1,0
2015,6,Monsoon,Punjab,North,35.07,45.57,25.94,3.03,34.11,7.92,6.39,35.72,-0.95,1,0
2015,7,Monsoon,Punjab,North,31.72,42.24,24.6,7.79,63.2,6.59,5.06,37.38,-2.14,1,0
2015,8,Monsoon,Punjab,North,31.12,38.53,24.33,4.26,63.17,5.69,5.09,35.94,-1.0,1,0
2015,9,Monsoon,Punjab,North,29.43,39.39,18.34,3.0,48.57,5.26,5.36,30.04,-0.35,1,0
2015,10,Post-Monsoon,Punjab,North,25.86,36.52,14.49,0.3,45.9,4.5,4.57,26.32,0.17,1,0
2015,11,Post-Monsoon,Punjab,North,19.94,30.01,10.23,0.11,42.81,5.18,3.34,25.28,-0.02,1,1
2015,12,Winter,Punjab,North,14.64,26.38,3.74,0.17,37.96,5.51,3.06,28.26,-0.27,1,1
2016,1,Winter,Punjab,North,14.08,25.2,2.68,0.31,39.22,4.57,2.49,29.05,1.1,0,1
2016,2,Winter,Punjab,North,16.73,33.04,4.37,0.26,35.51,5.58,4.36,26.28,0.36,0,1
2016,3,Summer,Punjab,North,23.1,37.84,10.86,1.41,41.14,6.44,5.05,25.1,0.17,0,0
2016,4,Summer,Punjab,North,30.13,43.99,18.34,0.13,25.12,8.68,6.36,28.56,0.43,0,1
2016,5,Summer,Punjab,North,35.08,47.74,23.08,1.87,26.02,8.28,6.85,34.02,0.03,0,0
2016,6,Monsoon,Punjab,North,36.55,46.15,27.37,3.11,34.25,7.49,6.32,38.27,0.53,0,0
2016,7,Monsoon,Punjab,North,32.98,41.55,25.48,6.74,58.09,6.23,5.16,38.8,-0.88,0,0
2016,8,Monsoon,Punjab,North,30.93,38.54,24.67,5.07,66.15,4.5,5.03,36.31,-1.19,0,0
2016,9,Monsoon,Punjab,North,30.11,37.81,22.44,1.44,54.09,4.68,5.19,31.91,0.33,0,1
2016,10,Post-Monsoon,Punjab,North,26.2,37.57,14.27,0.08,36.48,4.46,4.51,26.19,0.51,0,1
2016,11,Post-Monsoon,Punjab,North,20.0,31.09,9.9,0.06,30.14,5.26,3.58,24.55,0.04,0,1
2016,12,Winter,Punjab,North,16.46,27.95,6.1,0.04,28.5,5.15,2.95,25.16,1.55,0,1
2017,1,Winter,Punjab,North,12.72,24.8,1.07,2.22,53.7,5.18,2.61,32.29,-0.26,0,0
2017,2,Winter,Punjab,North,16.69,30.18,5.38,0.26,46.59,5.83,4.11,27.18,0.32,0,1
2017,3,Summer,Punjab,North,21.51,39.59,8.59,1.03,40.06,6.7,5.31,24.98,-1.42,0,0
2017,4,Summer,Punjab,North,30.04,45.56,13.75,0.8,26.54,7.74,6.61,28.56,0.34,0,0
2017,5,Summer,Punjab,North,35.01,45.84,21.23,0.89,24.49,7.67,6.44,33.68,-0.04,0,0
2017,6,Monsoon,Punjab,North,34.62,48.46,25.77,4.83,40.96,7.67,6.04,36.8,-1.4,0,0
2017,7,Monsoon,Punjab,North,32.65,41.62,25.97,5.42,59.61,5.76,5.38,38.51,-1.21,0,0
2017,8,Monsoon,Punjab,North,30.85,39.13,23.89,7.03,67.44,4.97,5.03,36.47,-1.27,0,0
2017,9,Monsoon,Punjab,North,29.12,37.68,18.46,2.37,56.05,4.21,5.35,30.64,-0.66,0,0
2017,10,Post-Monsoon,Punjab,North,26.06,37.68,14.76,0.0,36.11,4.28,4.73,26.1,0.37,0,1
2017,11,Post-Monsoon,Punjab,North,18.92,29.33,8.34,0.21,39.4,4.5,3.04,25.53,-1.04,0,0
2017,12,Winter,Punjab,North,14.53,26.54,2.95,0.63,40.9,5.22,2.86,28.83,-0.38,0,0
2018,1,Winter,Punjab,North,12.72,26.55,3.37,0.55,38.77,5.0,3.05,30.51,-0.26,1,0
2018,2,Winter,Punjab,North,16.77,30.89,4.17,0.83,41.36,6.26,4.21,26.87,0.4,1,0
2018,3,Summer,Punjab,North,23.56,38.91,11.23,0.24,33.17,6.16,5.48,25.0,0.63,1,1
2018,4,Summer,Punjab,North,29.47,43.9,15.68,0.64,28.38,7.13,6.26,28.17,-0.23,1,0
2018,5,Summer,Punjab,North,34.57,46.37,22.3,0.32,20.08,8.75,6.36,32.58,-0.48,1,1
2018,6,Monsoon,Punjab,North,35.33,45.82,26.44,5.43,40.69,8.46,5.86,38.06,-0.69,1,0
2018,7,Monsoon,Punjab,North,31.31,40.66,25.54,9.67,70.0,5.87,5.15,38.44,-2.55,1,0
2018,8,Monsoon,Punjab,North,30.42,38.14,24.23,4.63,70.99,5.44,4.91,36.35,-1.7,1,0
2018,9,Monsoon,Punjab,North,28.03,36.55,19.8,7.96,67.6,4.86,4.83,30.41,-1.75,1,0
2018,10,Post-Monsoon,Punjab,North,23.92,32.89,15.34,0.22,54.88,3.67,4.74,25.32,-1.77,1,1
2018,11,Post-Monsoon,Punjab,North,18.81,29.02,8.71,0.21,49.97,5.11,3.32,25.69,-1.15,1,0
2018,12,Winter,Punjab,North,13.04,25.48,1.1,0.2,48.43,4.54,3.07,31.56,-1.87,1,0
2019,1,Winter,Punjab,North,11.24,21.52,0.72,1.38,57.64,5.15,2.72,35.03,-1.74,0,0
2019,2,Winter,Punjab,North,13.82,23.64,2.86,2.95,61.99,5.33,3.46,29.89,-2.55,0,0
2019,3,Summer,Punjab,North,19.32,36.82,8.62,0.5,53.27,5.36,5.0,25.3,-3.61,0,1
2019,4,Summer,Punjab,North,28.81,41.98,14.51,0.89,38.44,6.84,6.3,28.29,-0.89,0,0
2019,5,Summer,Punjab,North,32.77,47.41,21.17,0.92,28.55,7.78,6.85,31.53,-2.28,0,0
2019,6,Monsoon,Punjab,North,36.85,48.14,27.09,1.52,26.96,7.49,6.98,36.69,0.83,0,1
2019,7,Monsoon,Punjab,North,33.03,44.78,25.44,7.63,58.11,6.12,4.86,38.93,-0.83,0,0
2019,8,Monsoon,Punjab,North,29.64,35.73,23.27,9.52,76.06,4.5,5.24,35.59,-2.48,0,0
2019,9,Monsoon,Punjab,North,28.72,36.46,21.06,4.19,72.26,4.28,4.77,32.52,-1.06,0,0
2019,10,Post-Monsoon,Punjab,North,23.87,32.64,15.7,0.2,60.56,4.21,4.34,25.17,-1.82,0,1
2019,11,Post-Monsoon,Punjab,North,19.07,31.27,10.05,0.93,58.6,5.29,2.88,24.99,-0.89,0,0
2019,12,Winter,Punjab,North,12.1,24.48,0.46,1.14,55.3,4.36,2.17,33.38,-2.81,0,0
2020,1,Winter,Punjab,North,10.82,21.1,0.73,1.86,67.82,4.86,2.65,34.78,-2.16,0,0
2020,2,Winter,Punjab,North,14.87,27.21,3.33,0.4,58.53,6.16,4.04,28.76,-1.5,0,1
2020,3,Summer,Punjab,North,18.89,29.48,9.07,3.24,65.97,6.3,4.56,24.11,-4.04,0,0
2020,4,Summer,Punjab,North,25.58,38.88,12.6,0.84,52.9,6.84,6.19,26.33,-4.12,0,0
2020,5,Summer,Punjab,North,31.77,45.77,20.5,1.96,38.74,7.92,6.5,31.74,-3.28,0,0
2020,6,Monsoon,Punjab,North,34.31,44.43,22.95,1.86,41.06,5.98,6.28,36.26,-1.71,0,0
2020,7,Monsoon,Punjab,North,33.28,45.16,25.91,7.07,56.85,6.48,5.88,39.09,-0.58,0,0
2020,8,Monsoon,Punjab,North,30.72,39.53,24.56,7.55,74.0,5.58,4.98,38.03,-1.4,0,0
2020,9,Monsoon,Punjab,North,29.73,37.96,21.19,0.69,61.96,4.93,5.44,32.7,-0.05,0,1
2020,10,Post-Monsoon,Punjab,North,25.5,37.13,14.07,0.0,37.19,4.86,5.02,25.84,-0.19,0,1
2020,11,Post-Monsoon,Punjab,North,18.02,31.1,5.83,0.67,44.01,5.26,3.39,26.16,-1.94,0,0
2020,12,Winter,Punjab,North,13.36,27.04,1.61,0.41,54.51,5.44,2.72,31.23,-1.55,0,0
2021,1,Winter,Punjab,North,11.96,22.91,2.6,0.6,58.18,5.33,2.51,33.56,-1.02,0,0
2021,2,Winter,Punjab,North,17.69,32.38,5.44,0.24,44.88,4.93,3.91,26.39,1.32,0,1
2021,3,Summer,Punjab,North,24.26,38.67,10.16,0.31,34.48,7.34,5.09,25.25,1.33,0,1
2021,4,Summer,Punjab,North,27.24,41.82,11.92,1.02,31.17,8.1,6.02,26.62,-2.46,0,0
2021,5,Summer,Punjab,North,32.73,44.45,23.0,1.13,30.1,6.55,6.17,31.68,-2.32,0,0
2021,6,Monsoon,Punjab,North,34.67,45.92,23.97,2.61,36.91,7.09,6.41,35.77,-1.35,0,0
2021,7,Monsoon,Punjab,North,33.43,44.98,25.97,9.02,56.96,6.44,4.89,39.5,-0.43,0,0
2021,8,Monsoon,Punjab,North,30.95,39.16,24.34,3.45,66.35,4.57,5.46,36.41,-1.17,0,0
2021,9,Monsoon,Punjab,North,28.8,36.67,22.17,6.15,72.79,4.57,4.47,32.79,-0.98,0,0
2021,10,Post-Monsoon,Punjab,North,24.69,35.09,13.73,1.67,64.53,5.36,4.59,25.71,-1.0,0,0
2021,11,Post-Monsoon,Punjab,North,18.19,29.76,8.92,0.01,50.6,5.26,3.81,26.03,-1.77,0,1
2021,12,Winter,Punjab,North,13.21,26.68,0.65,0.04,52.1,4.68,3.0,31.47,-1.7,0,1
2022,1,Winter,Punjab,North,11.7,22.2,2.28,4.12,73.77,5.65,2.02,31.26,-1.28,0,0
2022,2,Winter,Punjab,North,14.35,25.09,4.1,1.41,65.31,5.8,4.04,28.54,-2.02,0,0
2022,3,Summer,Punjab,North,23.67,39.41,8.87,0.07,48.27,6.01,5.58,25.28,0.74,0,1
2022,4,Summer,Punjab,North,31.59,45.35,17.3,0.01,22.86,6.41,6.51,29.76,1.89,0,1
2022,5,Summer,Punjab,North,34.74,47.34,21.06,1.15,25.36,7.34,6.38,33.47,-0.31,0,0
2022,6,Monsoon,Punjab,North,35.84,46.8,23.71,2.15,30.09,7.52,6.36,35.94,-0.18,0,0
2022,7,Monsoon,Punjab,North,31.03,39.92,25.29,11.89,72.09,5.62,4.41,38.32,-2.83,0,0
2022,8,Monsoon,Punjab,North,29.0,34.66,23.81,5.09,80.95,5.47,5.5,34.95,-3.12,0,0
2022,9,Monsoon,Punjab,North,28.46,34.88,21.79,5.86,73.45,3.89,5.01,32.14,-1.32,0,0
2022,10,Post-Monsoon,Punjab,North,23.95,33.54,14.12,0.78,63.58,4.32,4.7,25.13,-1.74,0,0
2022,11,Post-Monsoon,Punjab,North,18.87,31.44,9.67,0.09,58.39,5.65,3.51,25.1,-1.09,0,1
2022,12,Winter,Punjab,North,14.49,27.31,3.33,0.04,53.08,5.54,2.8,29.6,-0.42,0,1
2023,1,Winter,Punjab,North,11.47,22.49,1.53,0.94,57.06,5.54,2.51,34.57,-1.51,1,0
2023,2,Winter,Punjab,North,17.72,31.6,3.38,0.04,45.07,6.08,4.12,26.37,1.35,1,1
2023,3,Summer,Punjab,North,22.15,33.9,13.84,2.13,49.2,4.93,4.83,24.96,-0.78,1,0
2023,4,Summer,Punjab,North,26.3,40.4,14.4,1.19,42.99,5.65,6.2,26.51,-3.4,1,0
2023,5,Summer,Punjab,North,30.11,46.21,18.26,2.63,39.57,6.88,6.29,29.77,-4.94,1,0
2023,6,Monsoon,Punjab,North,33.2,43.63,20.0,3.9,48.89,6.37,6.37,36.37,-2.82,1,0
2023,7,Monsoon,Punjab,North,29.95,39.6,24.49,13.01,78.13,5.47,4.36,37.0,-3.91,1,0
2023,8,Monsoon,Punjab,North,29.39,34.54,23.4,15.2,80.5,4.86,5.43,35.97,-2.73,1,0
2023,9,Monsoon,Punjab,North,27.66,33.64,19.87,4.16,78.14,4.18,4.95,31.02,-2.12,1,0
2023,10,Post-Monsoon,Punjab,North,23.05,32.37,14.65,1.54,67.66,4.1,4.55,24.32,-2.64,1,0
2023,11,Post-Monsoon,Punjab,North,18.88,29.28,9.77,0.64,66.76,4.25,3.13,23.99,-1.08,1,0
2023,12,Winter,Punjab,North,13.84,24.43,4.17,0.01,60.39,4.43,2.86,30.06,-1.07,1,1
2024,1,Winter,Punjab,North,11.42,22.94,2.6,0.13,58.35,4.5,1.82,34.63,-1.56,0,1
2024,2,Winter,Punjab,North,14.28,26.19,1.38,1.16,51.12,5.98,4.05,29.9,-2.09,0,0
2024,3,Summer,Punjab,North,20.61,36.42,4.84,1.36,45.14,6.44,4.99,25.13,-2.32,0,0
2024,4,Summer,Punjab,North,27.46,39.51,16.2,0.57,36.05,6.91,6.07,27.0,-2.24,0,0
2024,5,Summer,Punjab,North,34.99,47.88,16.37,0.19,22.63,8.06,7.05,33.37,-0.06,0,1
2024,6,Monsoon,Punjab,North,37.94,47.87,27.01,1.22,26.07,8.42,6.49,38.12,1.92,0,1
2024,7,Monsoon,Punjab,North,34.24,42.65,27.18,6.66,58.32,6.16,5.13,42.13,0.38,0,0
2024,8,Monsoon,Punjab,North,29.98,38.35,24.34,9.31,78.62,5.58,4.92,37.22,-2.14,0,0
2024,9,Monsoon,Punjab,North,28.86,36.41,22.51,3.14,76.46,3.82,4.95,33.64,-0.92,0,0
2024,10,Post-Monsoon,Punjab,North,26.53,36.5,17.96,0.22,56.12,5.11,4.78,27.3,0.84,0,1
2024,11,Post-Monsoon,Punjab,North,21.02,33.61,11.23,0.0,48.97,4.54,3.07,25.0,1.06,0,1
2024,12,Winter,Punjab,North,13.44,26.98,2.88,0.92,46.98,5.29,2.84,30.86,-1.47,0,0
2025,1,Winter,Punjab,North,13.56,27.55,3.44,0.3,45.69,5.0,2.92,30.58,0.58,0,1
2025,2,Winter,Punjab,North,16.84,28.86,4.88,1.75,45.59,5.72,3.65,27.03,0.47,0,0
2025,3,Summer,Punjab,North,22.06,36.95,7.37,0.15,38.36,6.08,5.68,24.94,-0.87,0,1
2025,4,Summer,Punjab,North,30.91,43.72,16.37,0.34,25.11,7.45,6.36,29.26,1.21,0,1
2025,5,Summer,Punjab,North,33.8,45.9,23.45,1.37,34.47,8.35,6.2,33.85,-1.25,0,0
2025,6,Monsoon,Punjab,North,34.49,48.28,23.47,6.22,45.02,7.67,5.39,37.79,-1.53,0,0
2025,7,Monsoon,Punjab,North,30.02,37.64,24.45,9.36,79.7,7.13,4.28,37.64,-3.84,0,0
2025,8,Monsoon,Punjab,North,28.74,34.78,24.21,11.83,84.39,5.98,4.26,34.94,-3.38,0,0
2025,9,Monsoon,Punjab,North,27.47,33.61,20.78,5.38,80.95,5.4,5.11,30.93,-2.31,0,0
2025,10,Post-Monsoon,Punjab,North,23.64,32.19,14.88,1.52,71.27,4.07,4.56,24.53,-2.05,0,0
2025,11,Post-Monsoon,Punjab,North,17.12,29.34,6.95,0.02,56.04,4.93,3.83,26.52,-2.84,0,1
2025,12,Winter,Punjab,North,14.18,24.52,6.16,0.0,53.69,4.46,2.72,30.01,-0.73,0,1
2000,1,Winter,Rajasthan,North,15.79,28.85,2.35,0.03,27.94,7.42,4.0,25.3,0.62,0,1
2000,2,Winter,Rajasthan,North,16.08,35.11,4.93,0.2,27.39,7.02,5.37,25.04,-2.4,0,0
2000,3,Summer,Rajasthan,North,22.63,39.2,9.06,0.03,15.09,7.96,6.54,23.44,-2.05,0,1
2000,4,Summer,Rajasthan,North,31.42,43.85,17.15,0.01,13.79,10.37,7.34,29.28,0.86,0,1
2000,5,Summer,Rajasthan,North,34.84,44.59,23.55,0.62,28.22,14.76,7.02,34.1,0.6,0,0
2000,6,Monsoon,Rajasthan,North,35.22,43.34,26.24,0.45,32.81,14.11,7.01,35.64,0.66,0,1
2000,7,Monsoon,Rajasthan,North,31.42,42.1,22.67,3.87,57.69,12.56,5.84,35.14,-0.46,0,0
2000,8,Monsoon,Rajasthan,North,30.91,39.2,23.61,1.37,59.51,10.8,6.16,34.54,0.58,0,1
2000,9,Monsoon,Rajasthan,North,31.73,40.79,22.81,0.27,36.1,8.6,6.06,31.29,1.77,0,1
2000,10,Post-Monsoon,Rajasthan,North,28.88,40.63,16.39,0.06,17.77,5.9,5.25,27.32,1.78,0,1
2000,11,Post-Monsoon,Rajasthan,North,21.99,34.84,9.9,0.03,21.65,6.05,4.36,23.89,0.36,0,1
2000,12,Winter,Rajasthan,North,17.77,30.74,6.99,0.03,20.94,6.3,3.94,23.14,0.82,0,1
